brinkey	unikey	keyword match	university	brinkeyPop	unikeyPop
['licht', 'meetinstrumenten']	[]	False	tud	10	3235
['diabetes', 'farmacologie']	[]	False	rug	48	3235
['rna', 'moleculaire biologie']	[]	False	uu	41	3235
['draagmoederschap', 'gynaecologie']	['nederland', 'draagmoederschap']	False	rug	7	43
['organisatiesociologie', 'leidinggeven']	['organisatiesociologie']	False	rug	4	2
['fysische chemie', 'laboratoriumtechnieken']	[]	False	rug	17	3235
['leraren', 'personeelsbeoordeling']	[]	False	ul	2	3235
['bestuurswetenschap', 'volkshuisvesting']	[]	False	tud	6	3235
['feminisme', 'literatuursociologie']	['identiteit', 'mozambique', 'feminisme']	False	uu	3	6
['moleculaire biologie', 'geneeskunde']	[]	False	rug	25	3235
['semantiek', 'syntaxis']	[]	False	uu	7	3235
['diabetes', 'zwangerschap']	['zwangerschap']	False	uu	46	6
['logistiek', 'openbaar vervoer']	[]	False	tud	16	3235
['grondwater', 'meettechniek']	[]	False	uu	25	3235
['kwantummechanica', 'optica']	[]	False	ul	33	3235
['fonetiek', 'spraak (computertechniek)']	[]	False	rug	3	3235
['differentiaalrekening', 'kinesiologie']	['wetenschappelijk onderwijs']	False	uu	9	2
['cardiologie', 'bloeddruk']	[]	False	rug	25	3235
['biomarkers', 'darmkanker']	['darmkanker', 'voorspellingen']	False	rug	20	9
['functietheorie', 'wiskundige logica']	[]	False	uu	6	3235
['effectenwezen', 'informatietechnologie']	[]	False	eur	16	3235
['kinderoncologie', 'hersentumoren']	['kindergeneeskunde', 'hersentumoren', 'neurologie']	False	rug	8	24
['foutentheorie', 'mathematische programmering']	[]	False	tud	4	3235
['kankerverwekkende stoffen', 'voeding']	['thee']	False	uu	9	1
['systeemontwikkeling (informatica)', 'cad/cam']	[]	False	tud	11	3235
['staatsrecht', 'nederlandse antillen']	[]	False	ul	3	3235
['nierdialyse', 'bloeddruk']	[]	False	eur	12	3235
['organische chemie', 'zoetstoffen']	[]	False	ul	20	3235
['sensortechnologie', 'computernetwerken']	[]	False	tud	11	3235
['genexpressie', 'hartfalen']	[]	False	rug	21	3235
['elementaire-deeltjesfysica', 'theoretische natuurkunde']	[]	False	ul	16	3235
['reumatologie', 'orthopedie']	['reumatologie', 'orthopedie']	True	eur	21	23
['thermodynamica', 'aluminium']	[]	False	tud	18	3235
['landbouwkundig onderzoek', 'remote sensing']	['remote sensing']	False	wur	33	4
['zuid-afrika', 'waterhuishouding']	['zuid-afrika', 'rampen', 'natuurlijke hulpbronnen', 'waterbeheer', 'overstromingen', 'watervoorziening']	False	wur	11	25
['bioritmen', 'lichttherapie']	[]	False	rug	9	3235
['stress', 'varkenshouderij']	['varkens']	False	rug	21	12
['grondwater', 'verdroging']	['spanje', 'grondwater', 'verenigd koninkrijk', 'voortplanting']	False	wur	15	10
['chinese taal- en letterkunde', 'lexicologie']	[]	False	rug	3	3235
['chemotherapie', 'kanker']	['kanker']	False	rug	46	20
['fotochemie', 'fotosynthese']	[]	False	rug	11	3235
['irrigatie', 'argentinië']	['irrigatie']	False	wur	7	1
['verkeer', 'regeltechniek']	[]	False	tud	5	3235
['melk', 'vitaminen (voeding)']	['zuivelproducten', 'melk', 'spijsvertering']	False	wur	14	4
['thermodynamica', 'stofwisseling']	[]	False	rug	54	3235
['genomica', 'kankeronderzoek']	[]	False	rug	13	3235
['hiv', 'geneesmiddelen ; bijwerkingen']	['hiv', 'farmacologie', 'aids']	False	eur	32	10
['genen', 'pluimvee(houderij)']	['genen', 'kippen']	False	wur	62	17
['enzymen', 'polymeren']	[]	False	rug	56	3235
['lichamelijk gehandicapten', 'kinesiologie']	[]	False	rug	8	3235
['financieringsleer', 'gezondheidszorg']	['gezondheidszorg']	False	eur	9	2
['katalyse', 'koolhydraten']	[]	False	tud	50	3235
['seismologie', 'gasvoorziening']	[]	False	tud	5	3235
['genen', 'aangeboren afwijkingen']	[]	False	eur	60	3235
['luchtvaarttechniek', 'materialenkennis']	[]	False	tud	25	3235
['bedrijfsorganisatie', 'productieplanning']	['productieplanning']	False	rug	18	2
['voedingsmiddelen', 'polymeren']	['polymeren']	False	wur	40	5
['plantenfysiologie', 'plantengenetica']	['genexpressie', 'dna']	False	wur	46	11
['programmeertalen', 'uml']	[]	False	ul	2	3235
['fysische technologie', 'zonnecellen']	[]	False	uu	11	3235
['klimatologie', 'sedimentologie']	[]	False	uu	19	3235
['landbouwonderwijs', 'nepal']	['nepal', 'landbouwonderwijs']	False	wur	4	3
['milieubeheer', 'operations research']	['grondwater']	False	uu	11	2
['posttraumatische dystrofie', 'amputaties']	['reumatologie']	False	rug	2	5
['informatieverwerking', 'inlichtingen- en veiligheidsdiensten']	[]	False	rug	5	3235
['gezondheidsonderzoek', 'voedingsleer']	['hart- en vaatziekten']	False	wur	17	7
['sociolinguïstiek', 'syntaxis']	[]	False	rug	4	3235
['inspanningsfysiologie', 'copd']	[]	False	rug	17	3235
['nieuwe filosofie (17e-19e eeuw)', 'brieven']	['filosofie', 'geneeskunde', 'geschiedenis', 'geschiedenis van de geneeskunde']	False	uu	3	15
['xenotransplantatie', 'ziekte van parkinson']	['ziekte van parkinson', 'xenotransplantatie', 'neurologie']	False	rug	11	22
['tarwe', 'celbiologie']	['dna', 'tarwe']	False	wur	87	7
['moleculen', 'grensvlakchemie']	[]	False	tud	19	3235
['kinesiologie', 'ouderenzorg']	['bejaardenzorg', 'gerontologie']	False	rug	3	2
['informatiemanagement', 'overheid ; automatisering']	[]	False	rug	6	3235
['neutronenradiografie', 'kristallografie']	[]	False	tud	8	3235
['kwantummechanica', 'hoge-energiefysica']	['kosmologie']	False	uu	26	2
['gist', 'moleculaire biologie']	[]	False	rug	42	3235
['hersenen', 'neurologie']	[]	False	uu	40	3235
['kaakchirurgie', 'breuken (geneeskunde)']	[]	False	rug	13	3235
['guyane', 'archeologie']	[]	False	ul	12	3235
['moleculaire biologie', 'genexpressie']	['moleculaire biologie', 'genexpressie']	True	eur	31	16
['hersenfysiologie', 'neurologie']	[]	False	eur	34	3235
['technologische vernieuwing', 'kennismanagement']	[]	False	rug	15	3235
['diagnostiek', 'huidkanker']	[]	False	rug	25	3235
['vogelkunde', 'diergedrag']	[]	False	uu	10	3235
['kindergeneeskunde', 'intensive care']	[]	False	eur	38	3235
['neerslag', 'hydrologie']	[]	False	tud	14	3235
['endoscopie', 'breuken (geneeskunde)']	['endoscopie', 'gastro-enterologie']	False	eur	12	10
['bomenteelt', 'bosbeheer']	['bosbouw', 'bossen', 'bosbeheer']	False	wur	14	8
['vloeistoffen ; mechanica', 'voedingsmiddelentechnologie']	[]	False	wur	27	3235
['strafprocesrecht', 'opsporingsonderzoek']	['ondernemingen', 'duitsland', 'strafprocesrecht', 'opsporingsonderzoek', 'nederland']	False	rug	7	28
['informatiesystemen', 'luchthavens']	[]	False	tud	20	3235
['warmtepompen', 'energiebesparing']	[]	False	tud	10	3235
['milieubeleid', 'milieurecht']	['internationaal recht', 'europees recht', 'nederland', 'milieurecht']	False	rug	18	62
['organisatieontwikkeling', 'publieke sector']	['nederland', 'publieke sector']	False	rug	7	43
['wiskundige analyse', 'mathematische statistiek']	[]	False	tud	11	3235
['proteïnen', 'leukemie']	[]	False	eur	89	3235
['hersenaandoeningen', 'traumatologie']	[]	False	eur	14	3235
['archeologie ; nederland', 'oss']	['ijzertijd', 'technologie', 'oss']	False	ul	3	7
['middellandse zee', 'sedimentologie']	['middellandse zee', 'productie']	False	uu	11	6
['kindergeneeskunde', 'farmacotherapie']	['kinderen', 'farmacie']	False	eur	39	24
['immuuntherapie', 'syndroom van down']	['syndroom van down']	False	ul	19	2
['himalaya', 'wildbescherming']	['india', 'himalaya', 'wildbescherming', 'natuurbescherming']	False	wur	3	15
['echografie', 'aderverkalking']	[]	False	eur	12	3235
['levensbeschrijvingen', 'geschiedenis van de geneeskunde']	['geschiedenis van de geneeskunde', 'fysiologie']	False	eur	6	4
['syntaxis', 'psycholinguïstiek']	[]	False	rug	8	3235
['genen', 'borstkanker']	['genen', 'borstkanker']	True	eur	66	24
['maagziekten', 'bacteriologie']	[]	False	eur	18	3235
['enzymen', 'stofwisselingsziekten']	['stofwisselingsziekten']	False	rug	30	1
['hart- en vaatziekten', 'aminozuren']	[]	False	wur	77	3235
['biologie-onderwijs', 'erfelijkheidsleer']	[]	False	uu	33	3235
['stadsgeografie', 'uitgeverij']	[]	False	uu	2	3235
['elektrische centrales', 'elektriciteitsvoorziening']	['elektrische centrales', 'elektriciteitsvoorziening', 'voorspellingen']	False	rug	4	5
['medische statistiek', 'gezondheidsonderzoek']	[]	False	rug	16	3235
['proteïnen', 'grensvlakchemie']	[]	False	wur	96	3235
['elektromagnetisme', 'optica']	[]	False	tud	19	3235
['organische chemie', 'vetten']	[]	False	rug	36	3235
['kankerbehandeling', 'moleculaire biologie']	[]	False	rug	81	3235
['boortechnologie', 'tunnelbouw']	[]	False	tud	5	3235
['farmacologie', 'ademhalingsstoornissen']	[]	False	rug	28	3235
['cultuurfilosofie', 'computerspelen']	[]	False	rug	3	3235
['cholesterol', 'bloed']	[]	False	uu	33	3235
['plantenanatomie', 'voortplanting']	['genexpressie']	False	wur	14	17
['zure regen', 'bodemverontreiniging']	[]	False	uu	10	3235
['tibetaans plateau', 'remote sensing']	[]	False	tud	26	3235
['chronisch zieken', 'bewegingstherapie']	[]	False	rug	11	3235
['suriname', 'huisartsen']	['suriname']	False	eur	6	1
['logistiek', 'chemische industrie']	[]	False	tud	13	3235
['migranten ; gezondheidszorg', 'huisartsgeneeskunde']	['interculturele communicatie']	False	eur	17	1
['logistiek', 'detailhandel']	[]	False	eur	13	3235
['hagiografie', 'vertalen']	[]	False	uu	2	3235
['medezeggenschap', 'rechtssociologie']	[]	False	rug	4	3235
['ecosystemen', 'zuid-afrika']	[]	False	rug	35	3235
['sociaal-economisch beleid', 'belastingen']	[]	False	eur	3	3235
['stedenbouw', 'personenvervoer']	[]	False	tud	8	3235
['chips', 'digitale techniek']	[]	False	tud	11	3235
['pathologische anatomie', 'celbiologie']	[]	False	rug	87	3235
['netwerkplanning', 'kennismanagement']	['bedrijven', 'decentralisatie']	False	eur	12	5
['kankerbehandeling', 'dna']	[]	False	rug	77	3235
['bouwmaterialen', 'staalconstructies']	['beton']	False	tud	16	2
['breuken (mechanica)', 'keramische technologie']	['breuken (mechanica)']	False	rug	5	1
['kunstmatige intelligentie', 'lichaamstaal']	[]	False	tud	5	3235
['hardlopen', 'sportgeneeskunde']	[]	False	rug	5	3235
['milieutoxicologie', 'luchtverontreiniging']	['milieutoxicologie', 'luchtverontreiniging']	True	wur	22	9
['hartritme(stoornissen)', 'vetten']	['hart- en vaatziekten', 'vissen']	False	wur	20	10
['meettechniek', 'tandaandoeningen']	['meetinstrumenten', 'tandheelkunde']	False	rug	6	7
['medische instrumenten en apparaten', 'radiotherapie']	['cardiologie']	False	eur	19	32
['diagnostiek', 'lichttherapie']	[]	False	eur	27	3235
['perceptie', 'presentatie']	['tekstverwerking', 'fonetiek']	False	uu	5	2
['scoliose', 'echografie']	['scoliose', 'reumatologie', 'echografie', 'orthopedie']	False	rug	4	21
['neurale netwerken', 'staal']	[]	False	tud	8	3235
['nanomaterialen', 'bacteriologie']	[]	False	rug	22	3235
['aderverkalking', 'ziekteleer']	[]	False	ul	6	3235
['chemische technologie', 'fysische technologie']	[]	False	tud	14	3235
['infectieziekten', 'bacteriën']	[]	False	eur	75	3235
['gezondheidszorg', 'operations research']	[]	False	eur	15	3235
['oost-europa ; economie', 'multinationale ondernemingen']	[]	False	rug	2	3235
['verkeerskunde', 'navigatie-instrumenten']	[]	False	tud	6	3235
['verkeerswegen', 'intelligente transportsystemen']	[]	False	tud	8	3235
['diagnostiek', 'tumoren']	[]	False	rug	52	3235
['management', 'perceptie']	[]	False	rug	13	3235
['toerisme', 'friesland']	[]	False	rug	10	3235
['moleculaire natuurkunde', 'optica']	[]	False	rug	20	3235
['immunologie', 'cytomegalovirus']	[]	False	ul	60	3235
['zure regen', 'milieueconomie']	['milieubeleid', 'europa', 'ozon', 'economie']	False	wur	12	30
['grafentheorie', 'computernetwerken']	['grafentheorie', 'regeltechniek', 'computernetwerken']	False	rug	11	3
['beroepsaansprakelijkheid', 'kredietwezen']	[]	False	uu	3	3235
['virussen', 'schaaldieren']	['virologie', 'immunologie', 'vaccinatie']	False	wur	12	12
['spina bifida', 'revalidatiegeneeskunde']	['kinderen', 'spina bifida']	False	uu	7	23
['genen', 'moleculaire biologie']	[]	False	uu	87	3235
['hart- en vaatziekten', 'longziekten']	[]	False	rug	86	3235
['productontwikkeling', 'voedingsmiddelentechnologie']	['informatiesystemen', 'productontwikkeling', 'kennismanagement']	False	wur	29	5
['endocrinologie', 'tumoren']	[]	False	rug	36	3235
['bouwkunst', 'information retrieval']	[]	False	tud	7	3235
['radiotherapie', 'tumoren']	['tumoren']	False	eur	44	6
['tumoren', 'lever(ziekten)']	['darmkanker', 'gastro-enterologie']	False	rug	27	14
['europees recht', 'waterbeheer']	[]	False	uu	24	3235
['milieutechniek', 'bodemsanering']	['bodemverontreiniging']	False	wur	17	7
['vliegtuigmaterialen', 'numerieke wiskunde']	[]	False	tud	7	3235
['endocrinologie', 'stofwisseling']	['stofwisseling']	False	rug	46	3
['sociale relaties', 'bedrijven']	[]	False	tud	17	3235
['creativiteit', 'innovatie']	['psychologie', 'creativiteit', 'innovatie']	False	eur	2	6
['biochemie', 'magnetische resonantie']	[]	False	tud	71	3235
['zenuwstelsel', 'multiple sclerose']	[]	False	rug	12	3235
['organische chemie', 'polymeren']	['organische chemie', 'polymeren', 'supramoleculaire chemie']	False	wur	49	9
['ontwikkelingsbiologie', 'erfelijkheidsleer']	['kanker']	False	uu	33	20
['transplantatie', 'longchirurgie']	['transplantatie']	False	rug	21	5
['nanomaterialen', 'mechanische technologie']	[]	False	rug	10	3235
['jeugdgezondheidszorg', 'gezondheidszorg ; nederland']	['kinderen', 'gezondheidszorg']	False	rug	6	28
['biomaterialen', 'breuken (geneeskunde)']	['reumatologie']	False	rug	15	5
['milieubeheer', 'ontwikkelingslanden']	['ontwikkelingslanden']	False	ul	9	1
['voedselallergie', 'tarwe']	[]	False	wur	11	3235
['dierproeven', 'diergedrag']	['ratten']	False	uu	6	5
['inkomensverdeling', 'economische groei']	[]	False	rug	8	3235
['biodiversiteit', 'bosbeheer']	['afrika']	False	wur	17	4
['gerontologie', 'cognitieve psychologie']	[]	False	rug	25	3235
['rivieren', 'sedimentologie']	[]	False	tud	16	3235
['etnische groepen ; nederland', 'demografie']	[]	False	rug	9	3235
['differentiaalvergelijkingen', 'computerwiskunde']	[]	False	tud	19	3235
['nederlandse dialecten', 'twente']	['twente', 'dialecten']	False	rug	2	3
['scheepsbouw', 'hydrodynamica']	[]	False	tud	11	3235
['efficiency', 'wet- en regelgeving']	[]	False	eur	10	3235
['urologie', 'infectieziekten']	['biomarkers']	False	ul	56	1
['caribisch gebied', 'archeologie']	['prehistorie']	False	ul	12	2
['sociale geografie', 'familie(relaties)']	[]	False	rug	3	3235
['grondonderzoek', 'bodemkunde']	['aluminium']	False	wur	9	2
['geneesmiddelen', 'kankerbehandeling']	['farmacokinetiek']	False	eur	30	4
['consumentengedrag', 'cognitieve psychologie']	[]	False	tud	23	3235
['pijn(bestrijding)', 'intensive care']	['anesthesiologie']	False	eur	11	3
['darmkanker', 'huisartsgeneeskunde']	[]	False	rug	23	3235
['medische ethiek', 'gezondheidszorg']	[]	False	rug	10	3235
['tomografie', 'neurofysiologie']	['radiologie']	False	rug	18	1
['ouderen ; gezondheidszorg', 'sportbeoefening']	['sport', 'sportgeneeskunde']	False	rug	21	2
['lichttherapie', 'barrett-oesofagus']	['gastro-enterologie']	False	eur	7	10
['macro-economie', 'migratie']	[]	False	rug	6	3235
['sterven', 'demografie']	[]	False	rug	9	3235
['transseksualiteit', 'persoonlijkheidsstoornissen']	['transseksualiteit']	False	uu	5	1
['operations research', 'regeltechniek']	['gedrag']	False	rug	11	3
['hart- en vaatziekten', 'aangeboren afwijkingen']	['cardiologie']	False	eur	80	32
['taalstoornissen', 'taalverwerving']	['taalstoornissen', 'kinderen']	False	rug	7	12
['proteïnen', 'moleculaire natuurkunde']	['membranen']	False	rug	96	9
['agrarische sociologie', 'costa rica']	['costa rica', 'sociale economie', 'ruimtelijke ordening']	False	wur	7	16
['preventieve gezondheidszorg', 'darmkanker']	['darmziekten']	False	wur	23	1
['plasmafysica', 'grensvlakchemie']	[]	False	ul	16	3235
['biomechanica', 'analytische chemie']	['geneesmiddelen']	False	rug	10	3
['indianentalen', 'peru']	['grammatica']	False	ul	2	1
['katten', 'huidziekten']	['katten']	False	uu	5	1
['marketing', 'consumentengedrag']	['merken']	False	eur	16	1
['recycling', 'afvalstoffen']	['recycling']	False	tud	8	2
['strafrecht', 'aansprakelijkheid']	[]	False	rug	11	3235
['spectroscopie', 'ferromagnetische materialen']	[]	False	rug	31	3235
['melk', 'allergie']	['klonen', 'kindergeneeskunde', 'allergie']	False	uu	11	7
['veeziekten', 'bacteriën']	[]	False	uu	79	3235
['darmkanker', 'tumoren']	['gastro-enterologie']	False	rug	37	10
['traumatologie', 'infectieziekten']	['traumatologie']	False	rug	46	4
['logistiek', 'computersimulatie']	[]	False	tud	59	3235
['plantenecologie', 'oostvaardersplassen']	[]	False	rug	13	3235
['andhra pradesh', 'irrigatie']	['politiek', 'andhra pradesh', 'irrigatie', 'india']	False	wur	10	17
['landbouwbedrijfsleer', 'duurzame landbouw']	[]	False	wur	17	3235
['biochemisch onderzoek', 'bodemverontreiniging']	['bodemverontreiniging']	False	wur	22	7
['geografische informatiesystemen', 'ruimtelijke ordening']	['nederland', 'ruimtelijke ordening', 'besluitvorming']	False	wur	17	56
['radiotherapie', 'kanker']	['borstkanker']	False	uu	39	6
['strafprocesrecht', 'schadevergoeding']	['schadevergoeding']	False	rug	5	1
['cytostatica', 'leukemie']	[]	False	eur	14	3235
['spectroscopie', 'straling']	[]	False	tud	30	3235
['carrièreplanning', 'management']	[]	False	uu	19	3235
['diabetes', 'cholesterol']	[]	False	rug	28	3235
['plantenziekten', 'landbouwproducten']	['biochemie', 'enzymen']	False	wur	28	6
['middeleeuwen', 'kerkelijke ambten']	['middeleeuwen', 'kerkgeschiedenis', 'geschiedenis', 'priesters']	False	uu	2	12
['preventieve gezondheidszorg', 'medische statistiek']	[]	False	rug	15	3235
['microbiologie', 'proteïnen']	[]	False	rug	55	3235
['informatiemanagement', 'informatietechnologie']	[]	False	tud	20	3235
['psychosen', 'cognitieve psychologie']	[]	False	rug	26	3235
['vloeistoffen', 'gassen ; mechanica']	[]	False	rug	12	3235
['gastro-enterologie', 'kanker']	[]	False	eur	33	3235
['vruchtbaarheid', 'ziekte van hodgkin']	[]	False	rug	11	3235
['neurofysiologie', 'intensive care']	['neurologie']	False	eur	37	16
['elektronische schakelingen', 'digitale techniek']	[]	False	tud	10	3235
['electronic commerce', 'edp-auditing']	[]	False	tud	9	3235
['veeziekten', 'melkveehouderij']	[]	False	uu	18	3235
['verkeerswegen', 'autoverkeer']	[]	False	tud	6	3235
['sociaal-wetenschappelijk onderzoek', 'culturele antropologie']	[]	False	ul	7	3235
['materiaalmoeheid', 'kunststoffen']	[]	False	tud	9	3235
['hepatitis', 'honden ; afzonderlijke rassen']	['hepatitis']	False	uu	5	1
['enzymen', 'escherichia coli']	[]	False	rug	30	3235
['ontwikkelingseconomie', 'polen']	['institutionele economie']	False	rug	5	1
['aardewerk', 'archeologie']	['prehistorie']	False	ul	12	2
['motoriek', 'ziekte van parkinson']	['ziekte van parkinson', 'neurologie']	False	rug	13	21
['voedselvraagstuk', 'landbouwproducten']	['milieubeleid', 'overheidsbeleid', 'politiek']	False	wur	10	25
['autoimmuunziekten', 'celbiologie']	[]	False	rug	88	3235
['organisatiepsychologie', 'organisatiesociologie']	[]	False	eur	3	3235
['ziekte van hodgkin', 'celdood']	['ziekte van hodgkin', 'hematologie']	False	rug	10	13
['medezeggenschap', 'medisch specialisten']	[]	False	eur	5	3235
['sociale relaties', 'jeugd']	[]	False	rug	21	3235
['jeugdpsychiatrie', 'gedrag']	['jeugdpsychologie']	False	rug	15	1
['voedingsmiddelentechnologie', 'organische technische oliën']	[]	False	wur	7	3235
['biobrandstoffen', 'duurzame energie']	[]	False	rug	8	3235
['genen', 'groei(stoornissen)']	['adolescentie', 'endocrinologie']	False	eur	60	6
['algebra', 'getaltheorie']	[]	False	rug	6	3235
